host_ID,host_species,village,grid,season,sex,mass,dist_village,pathogen,otu_Order,otu_Family,otu_Genus,sum_relative_reads,OTU_ID,pathogen_type
3637,Rattus rattus,Andatsakala,village,1,male,22.5,0,Yes,Apicomplexa,Eimeriorina,Eimeria,1,73,Protozoa
3214,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,72,0.72,Yes,Apicomplexa,Eimeriorina,Eimeria,0.151854888567777,73,Protozoa
2980,Rattus rattus,Sarahandrano,village,1,male,63,0,Yes,Apicomplexa,Eimeriorina,Eimeria,0.345821341914033,73,Protozoa
3183,Rattus rattus,Sarahandrano,brushy_regrowth,3,male,59,0.72,Yes,Apicomplexa,Eimeriorina,Eimeria,0.158172923339585,73,Protozoa
2762,Rattus rattus,Mandena,village,3,male,77,0,Yes,Apicomplexa,Eimeriorina,Eimeria,1,73,Protozoa
3608,Rattus rattus,Andatsakala,agroforest,1,female,66,1.08,Yes,Apicomplexa,Eimeriorina,Eimeria,0.819905236675885,73,Protozoa
3520,Rattus rattus,Andatsakala,brushy_regrowth,1,female,70,1.7,Yes,Apicomplexa,Eimeriorina,Eimeria,0.985398324283363,73,Protozoa
3417,Rattus rattus,Sarahandrano,agroforest,3,female,75.5,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0148870638981141,83,Protozoa
3912,Rattus rattus,Andatsakala,secondary_forest,3,male,154,2.08,Yes,NA,NA,NA,0.422413796453627,102,Protozoa
3912,Rattus rattus,Andatsakala,secondary_forest,3,male,154,2.08,Yes,NA,NA,NA,0.577586203546373,100,Protozoa
2880,Rattus rattus,Sarahandrano,secondary_forest,1,male,104,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0115110930238144,82,Protozoa
3407,Rattus rattus,Sarahandrano,agroforest,3,female,52,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0293306593157154,93,Protozoa
2880,Rattus rattus,Sarahandrano,secondary_forest,1,male,104,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0110925076868055,93,Protozoa
2978,Rattus rattus,Sarahandrano,village,1,female,128,0,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0175363555057587,93,Protozoa
3395,Rattus rattus,Sarahandrano,agroforest,3,male,128,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.028795153859773,93,Protozoa
2841,Rattus rattus,Sarahandrano,agriculture,1,male,102,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0174767852014327,93,Protozoa
3380,Rattus rattus,Sarahandrano,agroforest,3,male,102,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.072580649503595,93,Protozoa
2236,Rattus rattus,Mandena,village,1,female,68,0,Yes,Parabasalia,Trichomonadea,Tetratrichomonas,0.865583455515233,89,Protozoa
2243,Rattus rattus,Mandena,agroforest,1,male,77,0.45,Yes,Parabasalia,Trichomonadea,Tetratrichomonas,1,89,Protozoa
3011,Rattus rattus,Sarahandrano,brushy_regrowth,2,female,68,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0118133491801567,83,Protozoa
3385,Rattus rattus,Sarahandrano,agroforest,3,male,118,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0296322739066223,83,Protozoa
3778,Rattus rattus,Andatsakala,flooded_rice,2,male,112,0.39,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0142898006355143,83,Protozoa
3905,Rattus rattus,Andatsakala,secondary_forest,3,female,88,2.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0213846642797057,83,Protozoa
3612,Rattus rattus,Andatsakala,agroforest,1,male,126,1.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.019085041896716,83,Protozoa
3038,Rattus rattus,Sarahandrano,agroforest,2,male,138,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0376243775459225,83,Protozoa
3335,Rattus rattus,Sarahandrano,secondary_forest,3,female,116,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.296992555006932,83,Protozoa
2925,Rattus rattus,Sarahandrano,agroforest,1,male,68,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0157334528948007,83,Protozoa
3149,Rattus rattus,Sarahandrano,agriculture,2,male,138,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.030243639123449,83,Protozoa
2937,Rattus rattus,Sarahandrano,agroforest,1,male,134,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0529941702291205,94,Protozoa
2944,Rattus rattus,Sarahandrano,agroforest,1,male,142,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0446313063516478,94,Protozoa
2744,Rattus rattus,Mandena,agroforest,3,male,128,0.45,Yes,NA,NA,NA,0.0196689377774563,106,Protozoa
3310,Rattus rattus,Sarahandrano,agriculture,3,male,52,1.1,Yes,Apicomplexa,Eimeriorina,Eimeria,1,73,Protozoa
2989,Rattus rattus,Sarahandrano,brushy_regrowth,2,female,90.5,0.72,Yes,Apicomplexa,Eimeriorina,Eimeria,0.0735265127112758,73,Protozoa
2822,Rattus rattus,Sarahandrano,agriculture,1,female,30,1.1,Yes,Apicomplexa,Eimeriorina,Eimeria,1,73,Protozoa
2361,Rattus rattus,Mandena,secondary_forest,2,male,120,2.78,Yes,Apicomplexa,Cryptosporida,Cryptosporidium,0.0180180180341828,109,Protozoa
2169,Rattus rattus,Mandena,flooded_rice,1,female,82,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0604758757303266,83,Protozoa
2696,Rattus rattus,Mandena,agroforest,3,female,86,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0264656548071052,83,Protozoa
2742,Rattus rattus,Mandena,agroforest,3,female,54,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0401408501990633,83,Protozoa
2169,Rattus rattus,Mandena,flooded_rice,1,female,82,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0152015859688764,99,Protozoa
3333,Rattus rattus,Sarahandrano,secondary_forest,3,male,102,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0162767066890963,99,Protozoa
3712,Rattus rattus,Andatsakala,secondary_forest,2,female,134,2.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0388007072056276,99,Protozoa
4004,Rattus rattus,Andatsakala,village,3,female,118,0,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0126197187127927,99,Protozoa
2183,Rattus rattus,Mandena,flooded_rice,1,female,118,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0221658279820112,83,Protozoa
3851,Rattus rattus,Andatsakala,brushy_regrowth,3,female,68,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0122809641173995,91,Protozoa
3905,Rattus rattus,Andatsakala,secondary_forest,3,female,88,2.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0181769616283938,91,Protozoa
2937,Rattus rattus,Sarahandrano,agroforest,1,male,134,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0185479597371874,91,Protozoa
2928,Rattus rattus,Sarahandrano,agroforest,1,male,112,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0185614854002185,91,Protozoa
2526,Rattus rattus,Mandena,brushy_regrowth,3,female,36,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.272727270352066,83,Protozoa
2661,Rattus rattus,Mandena,secondary_forest,3,female,112,2.78,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0283457237891137,83,Protozoa
2506,Rattus rattus,Mandena,brushy_regrowth,3,male,81,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0181947947085199,83,Protozoa
2606,Rattus rattus,Mandena,flooded_rice,3,female,120,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0819209039368716,83,Protozoa
2624,Rattus rattus,Mandena,flooded_rice,3,female,53,1.19,Yes,NA,NA,NA,0.045021645000494,105,Protozoa
3322,Rattus rattus,Sarahandrano,secondary_forest,3,female,90,2.35,Yes,NA,NA,NA,0.0457516296830276,105,Protozoa
2894,Rattus rattus,Sarahandrano,secondary_forest,1,male,137,2.35,Yes,Apicomplexa,Cryptosporida,Cryptosporidium,1,97,Protozoa
2303,Rattus rattus,Mandena,agriculture,2,female,98,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0267155588984274,83,Protozoa
2527,Rattus rattus,Mandena,brushy_regrowth,3,male,114,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0242696648604591,83,Protozoa
2548,Rattus rattus,Mandena,agriculture,3,male,71,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0312128495583355,93,Protozoa
2557,Rattus rattus,Mandena,agriculture,3,female,60,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0264900582182075,93,Protozoa
2725,Rattus rattus,Mandena,agroforest,3,female,64,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0444203675365518,93,Protozoa
2554,Rattus rattus,Mandena,agriculture,3,male,147,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0642633165391464,93,Protozoa
2616,Rattus rattus,Mandena,flooded_rice,3,male,132,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0494229754323569,93,Protozoa
2989,Rattus rattus,Sarahandrano,brushy_regrowth,2,female,90.5,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0348905973485585,79,Protozoa
2989,Rattus rattus,Sarahandrano,brushy_regrowth,2,female,90.5,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0339049875745937,96,Protozoa
2989,Rattus rattus,Sarahandrano,brushy_regrowth,2,female,90.5,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0230632756955175,84,Protozoa
2832,Rattus rattus,Sarahandrano,agriculture,1,male,76.5,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0413678968798154,96,Protozoa
2218,Rattus rattus,Mandena,agroforest,1,male,100,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0394860545478912,84,Protozoa
2249,Rattus rattus,Mandena,agroforest,1,female,85,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0782918173387814,84,Protozoa
3680,Rattus rattus,Andatsakala,brushy_regrowth,2,male,118,1.71,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0822784833381405,84,Protozoa
3453,Rattus rattus,Sarahandrano,village,3,female,102,0,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0509601161058978,74,Protozoa
3295,Rattus rattus,Sarahandrano,agriculture,3,female,112,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0287929111582346,80,Protozoa
3139,Rattus rattus,Sarahandrano,agriculture,2,female,112,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.162849886075209,83,Protozoa
2830,Rattus rattus,Sarahandrano,agriculture,1,female,128,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0171755718477788,94,Protozoa
2549,Rattus rattus,Mandena,agriculture,3,female,64,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0180959832567391,83,Protozoa
2770,Rattus rattus,Mandena,agroforest,3,male,70,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0204545447155475,83,Protozoa
4024,Rattus rattus,Andatsakala,village,3,female,46,0,Yes,Apicomplexa,Eimeriorina,Eimeria,0.119601318416905,87,Protozoa
2764,Rattus rattus,Mandena,village,3,male,21,0,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.132911361572662,81,Protozoa
2555,Rattus rattus,Mandena,agriculture,3,male,148,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0444444550320993,81,Protozoa
2091,Rattus rattus,Mandena,agriculture,1,female,21,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.11770156407571,81,Protozoa
2548,Rattus rattus,Mandena,agriculture,3,male,71,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0582639699682657,81,Protozoa
2557,Rattus rattus,Mandena,agriculture,3,female,60,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0305371538044633,81,Protozoa
2568,Rattus rattus,Mandena,agriculture,3,male,120,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0708418898737845,81,Protozoa
2564,Rattus rattus,Mandena,agriculture,3,female,71,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0438031962947917,81,Protozoa
2765,Rattus rattus,Mandena,agroforest,3,female,65,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0951965068642474,81,Protozoa
2709,Rattus rattus,Mandena,agroforest,3,male,116,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.196476432275342,81,Protozoa
2567,Rattus rattus,Mandena,agriculture,3,female,108,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0314159239513275,81,Protozoa
2091,Rattus rattus,Mandena,agriculture,1,female,21,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.119555148803736,77,Protozoa
2568,Rattus rattus,Mandena,agriculture,3,male,120,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0155715264098403,77,Protozoa
2567,Rattus rattus,Mandena,agriculture,3,female,108,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0504424831283185,77,Protozoa
3749,Rattus rattus,Andatsakala,agroforest,2,male,140,1.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0541384740572067,81,Protozoa
2566,Rattus rattus,Mandena,agriculture,3,female,73,1.61,Yes,Apicomplexa,Eimeriorina,Eimeria,0.100931648896169,73,Protozoa
4008,Rattus rattus,Andatsakala,agroforest,3,female,52,1.08,Yes,Apicomplexa,Eimeriorina,Eimeria,1,73,Protozoa
2160,Rattus rattus,Mandena,flooded_rice,1,female,80,1.19,Yes,Apicomplexa,Eimeriorina,Eimeria,1,73,Protozoa
3502,Rattus rattus,Andatsakala,brushy_regrowth,1,female,104,1.7,Yes,Apicomplexa,Eimeriorina,Eimeria,1,73,Protozoa
2710,Rattus rattus,Mandena,agroforest,3,male,100,0.45,Yes,Apicomplexa,Eimeriorina,Eimeria,0.0593831597815181,73,Protozoa
3614,Rattus rattus,Andatsakala,agroforest,1,female,78,1.08,Yes,Apicomplexa,Eimeriorina,Eimeria,0.363636377542701,73,Protozoa
2828,Rattus rattus,Sarahandrano,agriculture,1,male,77,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0254601178031977,84,Protozoa
2924,Rattus rattus,Sarahandrano,agroforest,1,female,99,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.041009455631861,84,Protozoa
2589,Rattus rattus,Mandena,agriculture,3,female,57,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0143175336026616,77,Protozoa
2610,Rattus rattus,Mandena,flooded_rice,3,male,58,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0292772254860467,94,Protozoa
2928,Rattus rattus,Sarahandrano,agroforest,1,male,112,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0181747853861608,94,Protozoa
3520,Rattus rattus,Andatsakala,brushy_regrowth,1,female,70,1.7,Yes,Apicomplexa,Eimeriorina,Eimeria,0.0146016757166366,75,Protozoa
3354,Rattus rattus,Sarahandrano,secondary_forest,3,male,124,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.179897189036223,83,Protozoa
3248,Rattus rattus,Sarahandrano,agriculture,3,male,39,1.1,Yes,Apicomplexa,Eimeriorina,Eimeria,0.149019583315802,75,Protozoa
3655,Rattus rattus,Andatsakala,village,1,male,24,0,Yes,Apicomplexa,Eimeriorina,Eimeria,1,75,Protozoa
2887,Rattus rattus,Sarahandrano,secondary_forest,1,female,20.5,2.35,Yes,Apicomplexa,Cryptosporida,Cryptosporidium,1,101,Protozoa
2506,Rattus rattus,Mandena,brushy_regrowth,3,male,81,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0139136693665141,96,Protozoa
3726,Rattus rattus,Andatsakala,secondary_forest,2,female,92,2.08,Yes,Parabasalia,Trichomonadea,Tetratrichomonas,1,98,Protozoa
3181,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,40.5,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0160403283582197,91,Protozoa
3213,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,71,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.018867921086508,83,Protozoa
3663,Rattus rattus,Andatsakala,brushy_regrowth,2,female,71,1.71,Yes,NA,NA,NA,0.0156046834991823,90,Protozoa
2935,Rattus rattus,Sarahandrano,agroforest,1,female,132,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0142646345130724,91,Protozoa
3712,Rattus rattus,Andatsakala,secondary_forest,2,female,134,2.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0188124599801962,91,Protozoa
3712,Rattus rattus,Andatsakala,secondary_forest,2,female,134,2.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0305702531321341,94,Protozoa
3611,Rattus rattus,Andatsakala,agroforest,1,male,130,1.08,Yes,NA,NA,NA,1,110,Protozoa
3830,Rattus rattus,Andatsakala,brushy_regrowth,3,female,61,1.71,Yes,NA,NA,NA,0.0367700160209452,110,Protozoa
3807,Rattus rattus,Andatsakala,flooded_rice,2,female,38,0.39,Yes,NA,NA,NA,0.0315115814875541,105,Protozoa
3593,Rattus rattus,Andatsakala,agroforest,1,female,104,1.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0135627476006819,84,Protozoa
3175,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,128,0.72,Yes,Parabasalia,Trichomonadea,Pentatrichomonas,0.0598943091163985,86,Protozoa
3578,Rattus rattus,Andatsakala,semi-intact_forest,1,female,113,2.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0209830423074826,94,Protozoa
3175,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,128,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0187903767598547,93,Protozoa
3608,Rattus rattus,Andatsakala,agroforest,1,female,66,1.08,Yes,Apicomplexa,Eimeriorina,Eimeria,0.0297901052320739,87,Protozoa
3337,Rattus rattus,Sarahandrano,secondary_forest,3,female,148,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0158284420286637,83,Protozoa
3453,Rattus rattus,Sarahandrano,village,3,female,102,0,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0243722258968996,83,Protozoa
2010,Rattus rattus,Mandena,brushy_regrowth,1,female,80,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0431843811117877,84,Protozoa
2925,Rattus rattus,Sarahandrano,agroforest,1,male,68,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0129569686092847,77,Protozoa
2770,Rattus rattus,Mandena,agroforest,3,male,70,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0204545447155475,82,Protozoa
2609,Rattus rattus,Mandena,flooded_rice,3,female,76,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0182648438785084,94,Protozoa
3821,Rattus rattus,Andatsakala,village,2,male,88,0,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0481555760118765,77,Protozoa
2517,Rattus rattus,Mandena,brushy_regrowth,3,female,73,2.21,Yes,Strongylida,Ancylostomatidae,Necator,0.0710493261652991,15,Nematoda
2581,Rattus rattus,Mandena,agriculture,3,female,55,1.61,Yes,Strongylida,Ancylostomatidae,Necator,0.0182704064920016,15,Nematoda
2737,Rattus rattus,Mandena,village,3,female,73,0,Yes,Strongylida,Ancylostomatidae,Necator,0.987525224367009,15,Nematoda
2711,Rattus rattus,Mandena,agroforest,3,female,73.5,0.45,Yes,Strongylida,Ancylostomatidae,Necator,0.030934634868539,15,Nematoda
2646,Rattus rattus,Mandena,flooded_rice,3,male,142,1.19,Yes,Strongylida,Ancylostomatidae,Necator,0.924649532351727,15,Nematoda
2880,Rattus rattus,Sarahandrano,secondary_forest,1,male,104,2.35,Yes,Strongylida,Ancylostomatidae,Necator,0.59628582915385,15,Nematoda
2039,Rattus rattus,Mandena,brushy_regrowth,1,female,37,2.21,Yes,Strongylida,Ancylostomatidae,Necator,0.0330275228750375,15,Nematoda
2754,Rattus rattus,Mandena,agroforest,3,female,132,0.45,Yes,Strongylida,Ancylostomatidae,Necator,0.391184027921439,15,Nematoda
2555,Rattus rattus,Mandena,agriculture,3,male,148,1.61,Yes,Strongylida,Ancylostomatidae,Necator,0.194261667598801,15,Nematoda
2892,Rattus rattus,Sarahandrano,secondary_forest,1,female,127,2.35,Yes,Strongylida,Ancylostomatidae,Necator,0.0408125465633734,15,Nematoda
2248,Rattus rattus,Mandena,agroforest,1,male,105,0.45,Yes,Strongylida,Ancylostomatidae,Ancylostoma,0.710562760070108,20,Nematoda
2337,Rattus rattus,Mandena,agriculture,2,female,103,1.61,Yes,Strongylida,Ancylostomatidae,Ancylostoma,0.0122448982638067,20,Nematoda
2581,Rattus rattus,Mandena,agriculture,3,female,55,1.61,Yes,Strongylida,Ancylostomatidae,Ancylostoma,0.0115712527869965,20,Nematoda
2674,Rattus rattus,Mandena,secondary_forest,3,female,126,2.78,Yes,Strongylida,Ancylostomatidae,Ancylostoma,1,20,Nematoda
4013,Rattus rattus,Andatsakala,village,3,male,133,0,Yes,Strongylida,Ancylostomatidae,Ancylostoma,0.0211661345309959,20,Nematoda
2711,Rattus rattus,Mandena,agroforest,3,female,73.5,0.45,Yes,Strongylida,Ancylostomatidae,Ancylostoma,0.608073345597285,20,Nematoda
2570,Rattus rattus,Mandena,agriculture,3,female,104,1.61,Yes,Strongylida,Ancylostomatidae,Ancylostoma,0.0198214873543748,20,Nematoda
2710,Rattus rattus,Mandena,agroforest,3,male,100,0.45,Yes,Strongylida,Ancylostomatidae,Ancylostoma,0.595088196629481,20,Nematoda
2567,Rattus rattus,Mandena,agriculture,3,female,108,1.61,Yes,Strongylida,Ancylostomatidae,Ancylostoma,0.0170038740502579,20,Nematoda
2010,Rattus rattus,Mandena,brushy_regrowth,1,female,80,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.907807875778452,44,Nematoda
2014,Rattus rattus,Mandena,brushy_regrowth,1,male,77,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2018,Rattus rattus,Mandena,brushy_regrowth,1,male,90,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2020,Rattus rattus,Mandena,brushy_regrowth,1,male,79,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2029,Rattus rattus,Mandena,brushy_regrowth,1,female,66.5,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2031,Rattus rattus,Mandena,brushy_regrowth,1,male,130,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2037,Rattus rattus,Mandena,brushy_regrowth,1,female,85,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2053,Rattus rattus,Mandena,agriculture,1,female,24,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.0103114041278025,44,Nematoda
2054,Rattus rattus,Mandena,agriculture,1,female,55,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2059,Rattus rattus,Mandena,agriculture,1,male,17,1.53,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2063,Rattus rattus,Mandena,agriculture,1,female,35,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2064,Rattus rattus,Mandena,agriculture,1,male,100,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.849854792429696,44,Nematoda
2065,Rattus rattus,Mandena,agriculture,1,female,90,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2077,Rattus rattus,Mandena,agriculture,1,male,36,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2087,Rattus rattus,Mandena,agriculture,1,female,115,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2091,Rattus rattus,Mandena,agriculture,1,female,21,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2092,Rattus rattus,Mandena,agriculture,1,female,50,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2094,Rattus rattus,Mandena,agriculture,1,male,72,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2103,Rattus rattus,Mandena,village,1,female,54,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2160,Rattus rattus,Mandena,flooded_rice,1,female,80,1.19,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2177,Rattus rattus,Mandena,flooded_rice,1,female,125,1.19,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2218,Rattus rattus,Mandena,agroforest,1,male,100,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2222,Rattus rattus,Mandena,village,1,male,128,0,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.225433525647878,44,Nematoda
2241,Rattus rattus,Mandena,agroforest,1,female,63,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2248,Rattus rattus,Mandena,agroforest,1,male,105,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.289437239929892,44,Nematoda
2249,Rattus rattus,Mandena,agroforest,1,female,85,0.45,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2262,Rattus rattus,Mandena,brushy_regrowth,2,male,38,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2278,Rattus rattus,Mandena,brushy_regrowth,2,male,100,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2287,Rattus rattus,Mandena,brushy_regrowth,2,male,27,2.21,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2302,Rattus rattus,Mandena,agriculture,2,male,100,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2324,Rattus rattus,Mandena,agriculture,2,male,125,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2328,Rattus rattus,Mandena,agriculture,2,female,98,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2330,Rattus rattus,Mandena,agriculture,2,male,132,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,1,44,Nematoda
2337,Rattus rattus,Mandena,agriculture,2,female,103,1.61,Yes,Strongylida,Heligmonellidae,Nippostrongylus,0.657142857266472,44,Nematoda
