host_ID,host_species,village,season,sex,mass,unfiltered_reads,grid,dist_village,total_reads,asv_ID,reads
3165,Mus musculus,Sarahandrano,3,male,13,33619,brushy_regrowth,0.72,18487,ASV_1,0.2906907556661438
3168,Mus musculus,Sarahandrano,3,female,8.1,39146,brushy_regrowth,0.72,20745.999999999996,ASV_1,0.23469584498216528
3177,Rattus rattus,Sarahandrano,3,female,45,33974,brushy_regrowth,0.72,16201.999999999998,ASV_1,0.05024071102333044
3182,Rattus rattus,Sarahandrano,3,male,52.5,20457,brushy_regrowth,0.72,12657.999999999998,ASV_1,0.16068889240006323
3188,Mus musculus,Sarahandrano,3,female,6.8,31399,brushy_regrowth,0.72,19980,ASV_1,0.1432932932932933
3193,Mus musculus,Sarahandrano,3,male,15,36280,brushy_regrowth,0.72,23725,ASV_1,0.25690200210748154
3195,Mus musculus,Sarahandrano,3,male,14.5,33670,brushy_regrowth,0.72,20578,ASV_1,0.33919720089415883
3201,Mus musculus,Sarahandrano,3,male,5.2,35525,brushy_regrowth,0.8,24556.999999999996,ASV_1,0.08702203037830356
3205,Mus musculus,Sarahandrano,3,female,6.2,16172,brushy_regrowth,0.72,11466.999999999998,ASV_1,0.2148774744920206
3209,Mus musculus,Sarahandrano,3,male,11,58961,brushy_regrowth,0.72,42720,ASV_1,0.02338483146067415
3218,Rattus rattus,Sarahandrano,3,male,58,33987,brushy_regrowth,0.72,19064.999999999996,ASV_1,0.12929451875163916
3220,Rattus rattus,Sarahandrano,3,female,56,35608,brushy_regrowth,0.72,14168.999999999998,ASV_1,0.02646622909167901
3223,Mus musculus,Sarahandrano,3,female,10,30653,brushy_regrowth,0.72,21789,ASV_1,0.07526733672954243
3229,Mus musculus,Sarahandrano,3,male,12.5,41419,brushy_regrowth,0.72,34388,ASV_1,0.26474351517971384
3237,Mus musculus,Sarahandrano,3,female,9.8,31141,brushy_regrowth,0.72,19954.999999999996,ASV_1,0.03733400150338261
3243,Rattus rattus,Sarahandrano,3,female,44,92994,agriculture,1.1,86300,ASV_1,0.7099768250289687
3248,Rattus rattus,Sarahandrano,3,male,39,32219,agriculture,1.1,28070,ASV_1,0.2803348770929818
3250,Rattus rattus,Sarahandrano,3,female,75,41618,agriculture,1.1,19539.999999999996,ASV_1,0.05516888433981577
3273,Rattus rattus,Sarahandrano,3,male,138,48309,agriculture,1.1,16880,ASV_1,0.08080568720379146
3279,Rattus rattus,Sarahandrano,3,male,91,73577,agriculture,1.1,49597.99999999999,ASV_1,0.2695673212629542
3281,Rattus rattus,Sarahandrano,3,male,126,33471,agriculture,1.1,20050,ASV_1,0.1658354114713217
3282,Rattus rattus,Sarahandrano,3,female,15.5,28445,agriculture,1.1,19780,ASV_1,0.03179979777553082
3286,Rattus rattus,Sarahandrano,3,male,16,85825,agriculture,1.1,64255,ASV_1,0.01526729437397867
3299,Rattus rattus,Sarahandrano,3,female,108,37197,agriculture,1.1,16078.999999999998,ASV_1,0.1112631382548666
3300,Rattus rattus,Sarahandrano,3,female,51.5,30968,agriculture,1.1,17939.999999999996,ASV_1,0.02508361204013377
3302,Rattus rattus,Sarahandrano,3,male,56,54310,agriculture,1.1,46886,ASV_1,0.082604615450241
3310,Rattus rattus,Sarahandrano,3,male,52,26622,agriculture,1.1,16927,ASV_1,0.12819755420334378
3317,Rattus rattus,Sarahandrano,3,female,69,33734,secondary_forest,2.35,16945.999999999996,ASV_1,0.02171603918328809
3318,Rattus rattus,Sarahandrano,3,male,164,32843,secondary_forest,2.35,17344.999999999996,ASV_1,0.02087056788699912
3320,Rattus rattus,Sarahandrano,3,male,60,55949,secondary_forest,2.35,47730,ASV_1,0.04642782317200922
3321,Rattus rattus,Sarahandrano,3,male,79.5,36169,secondary_forest,2.35,15178.999999999998,ASV_1,0.18690295803412613
3322,Rattus rattus,Sarahandrano,3,female,90,28375,secondary_forest,2.35,18756,ASV_1,0.15152484538281083
3329,Rattus rattus,Sarahandrano,3,male,138,48044,secondary_forest,2.35,29399.999999999996,ASV_1,0.3384013605442177
3330,Rattus rattus,Sarahandrano,3,male,112,44887,secondary_forest,2.35,23316.999999999996,ASV_1,0.04344469700218724
3333,Rattus rattus,Sarahandrano,3,male,102,28560,secondary_forest,2.35,12632.999999999998,ASV_1,0.04638644819124514
3340,Rattus rattus,Sarahandrano,3,male,67,36017,secondary_forest,2.35,13459.999999999996,ASV_1,0.2828380386329867
3341,Rattus rattus,Sarahandrano,3,male,106,45214,secondary_forest,2.35,29312,ASV_1,0.13209606986899564
3346,Rattus rattus,Sarahandrano,3,male,63,13157,secondary_forest,2.35,9363,ASV_1,0.09932713873758411
3347,Rattus rattus,Sarahandrano,3,male,98,46991,secondary_forest,2.35,29143,ASV_1,0.05280856466389871
3348,Rattus rattus,Sarahandrano,3,male,88,32581,secondary_forest,2.35,15397.999999999998,ASV_1,0.03110793609559682
3350,Rattus rattus,Sarahandrano,3,male,94,33249,secondary_forest,2.35,32031,ASV_1,0.04317692235646717
3351,Rattus rattus,Sarahandrano,3,male,132,30561,secondary_forest,2.35,29455,ASV_1,0.05326769648616533
3356,Rattus rattus,Sarahandrano,3,male,84,70207,secondary_forest,2.35,52605.99999999999,ASV_1,0.6825837356955481
3357,Rattus rattus,Sarahandrano,3,male,130,33156,secondary_forest,2.35,32490,ASV_1,0.09553708833487227
3362,Rattus rattus,Sarahandrano,3,male,64,35811,secondary_forest,2.35,15594.999999999998,ASV_1,0.14357165758255852
3370,Mus musculus,Sarahandrano,3,female,10.2,15496,agroforest,2.11,13866,ASV_1,0.6319774989182172
3371,Mus musculus,Sarahandrano,3,male,12.5,96082,agroforest,2.11,71374,ASV_1,0.03009499257432677
3373,Rattus rattus,Sarahandrano,3,male,58,41979,agroforest,2.11,24107.999999999996,ASV_1,0.01899784303965487
3375,Rattus rattus,Sarahandrano,3,male,65,33450,agroforest,2.11,14754.999999999998,ASV_1,0.30633683497119624
3377,Rattus rattus,Sarahandrano,3,male,41.5,16100,agroforest,2.11,11280,ASV_1,0.05939716312056738
3378,Rattus rattus,Sarahandrano,3,male,72,68150,agroforest,2.11,41120,ASV_1,0.5977869649805447
3381,Rattus rattus,Sarahandrano,3,male,128,35647,agroforest,2.11,22284.999999999996,ASV_1,0.02310971505496971
3382,Rattus rattus,Sarahandrano,3,female,98,40290,agroforest,2.11,22943.999999999996,ASV_1,0.16204672245467228
3384,Rattus rattus,Sarahandrano,3,male,106,33315,agroforest,2.11,13395.999999999998,ASV_1,0.2788145715138848
3385,Rattus rattus,Sarahandrano,3,male,118,29106,agroforest,2.11,12954.999999999998,ASV_1,0.03504438440756465
3388,Mus musculus,Sarahandrano,3,male,10,48107,agroforest,2.11,41288,ASV_1,0.423973067235032
3389,Mus musculus,Sarahandrano,3,male,13.2,34097,agroforest,2.11,23770.999999999996,ASV_1,0.27651339867906277
3394,Rattus rattus,Sarahandrano,3,female,49,34474,agroforest,2.11,21567,ASV_1,0.01673853572587749
3400,Rattus rattus,Sarahandrano,3,female,60.5,4392,agroforest,2.11,3115.9999999999995,ASV_1,0.01572528883183567
3401,Mus musculus,Sarahandrano,3,female,7.6,29769,agroforest,2.11,21537,ASV_1,0.04434229465570877
3402,Mus musculus,Sarahandrano,3,male,12,17847,agroforest,2.11,13802,ASV_1,0.02130126068685697
3403,Mus musculus,Sarahandrano,3,male,10.2,8491,agroforest,2.11,5988,ASV_1,0.657314629258517
3404,Mus musculus,Sarahandrano,3,male,7.4,73351,agroforest,2.11,51072.99999999999,ASV_1,0.09752706909717464
3408,Rattus rattus,Sarahandrano,3,female,32,26155,agroforest,2.11,16347,ASV_1,0.07212332538080382
3412,Mus musculus,Sarahandrano,3,male,10.9,30962,agroforest,2.11,18473.999999999996,ASV_1,0.02354660604092237
3413,Mus musculus,Sarahandrano,3,male,9.2,22359,agroforest,2.11,16162.999999999998,ASV_1,0.04071026418362928
3414,Rattus rattus,Sarahandrano,3,male,120,17886,agroforest,2.11,7148.999999999999,ASV_1,0.1467338089243251
3415,Rattus rattus,Sarahandrano,3,female,62,4341,agroforest,2.11,3790.000000000001,ASV_1,0.650131926121372
3417,Rattus rattus,Sarahandrano,3,female,75.5,63830,agroforest,2.11,50459,ASV_1,0.13743831625676292
3418,Rattus rattus,Sarahandrano,3,female,34,22169,agroforest,2.11,14926,ASV_1,0.35876993166287013
3421,Rattus rattus,Sarahandrano,3,male,64,23653,agroforest,2.11,15269.999999999998,ASV_1,0.04381139489194498
3426,Rattus rattus,Sarahandrano,3,female,36,64146,agroforest,2.11,50906.99999999999,ASV_1,0.17146954249906696
3428,Rattus rattus,Sarahandrano,3,female,66,62837,agroforest,2.11,61216,ASV_1,0.2846478044955567
3429,Rattus rattus,Sarahandrano,3,female,92,28486,agroforest,2.11,22077,ASV_1,0.01413235493952982
3430,Rattus rattus,Sarahandrano,3,female,102,19484,agroforest,2.11,17095,ASV_1,0.10213512723018428
3440,Mus musculus,Sarahandrano,3,male,11.4,29246,village,0,22315,ASV_1,0.39901411606542686
3441,Mus musculus,Sarahandrano,3,female,12.2,26385,village,0,21918,ASV_1,0.2600145998722511
3442,Rattus rattus,Sarahandrano,3,female,103,75818,village,0,49900,ASV_1,0.01655310621242484
3443,Mus musculus,Sarahandrano,3,male,11.8,15969,flooded_rice,0.31,14354,ASV_1,0.5975337884910129
3448,Rattus rattus,Sarahandrano,3,female,55,23849,village,0,17450.999999999996,ASV_1,0.01489885966420262
3449,Rattus rattus,Sarahandrano,3,male,138,31156,village,0,18800,ASV_1,0.0601595744680851
3456,Mus musculus,Sarahandrano,3,male,11.5,83542,flooded_rice,0.31,62556,ASV_1,0.1290044120468061
3461,Rattus rattus,Sarahandrano,3,male,128,38782,village,0,27272,ASV_1,0.7177324728659431
3463,Rattus rattus,Sarahandrano,3,male,114,21642,village,0,12289.999999999998,ASV_1,0.2834825061025224
3465,Mus musculus,Sarahandrano,3,male,14.8,29453,flooded_rice,0.31,18497,ASV_1,0.23717359571822455
3467,Mus musculus,Sarahandrano,3,male,9.4,31801,village,0,17854.999999999996,ASV_1,0.02990758891066928
3473,Mus musculus,Sarahandrano,3,female,8.5,25578,flooded_rice,0.31,18203,ASV_1,0.20051639839586885
3474,Mus musculus,Sarahandrano,3,female,12.4,28791,flooded_rice,0.31,17393.999999999996,ASV_1,0.2926871334943084
3475,Mus musculus,Sarahandrano,3,male,13.6,7126,flooded_rice,0.31,5545.999999999999,ASV_1,0.0268662098809953
3477,Rattus rattus,Sarahandrano,3,female,77,28075,village,0,14688.999999999998,ASV_1,0.12485533392334404
3478,Mus musculus,Sarahandrano,3,male,13.8,32289,village,0,28484,ASV_1,0.03630108130880494
3480,Rattus rattus,Sarahandrano,3,female,62.5,26287,village,0,11179.999999999998,ASV_1,0.06207513416815742
3482,Mus musculus,Sarahandrano,3,female,9.8,34016,flooded_rice,0.31,21481,ASV_1,0.24300544667380475
3484,Mus musculus,Sarahandrano,3,female,12.2,30383,village,0,24423,ASV_1,0.3658846169594235
3485,Mus musculus,Sarahandrano,3,male,11.2,30626,village,0,29834,ASV_1,0.01608902594355433
3486,Mus musculus,Sarahandrano,3,male,10.5,42433,village,0,30010,ASV_1,0.432755748083972
3489,Rattus rattus,Sarahandrano,3,male,14.5,25000,village,0,22255,ASV_1,0.23819366434509096
3490,Rattus rattus,Sarahandrano,3,female,38.5,26112,village,0,19487,ASV_1,0.6745522656129728
3500,Rattus rattus,Andatsakala,1,male,97,29643,brushy_regrowth,1.7,16630.999999999996,ASV_1,0.06223317900306657
3502,Rattus rattus,Andatsakala,1,female,104,57595,brushy_regrowth,1.7,43293.99999999999,ASV_1,0.5251766988497252
3503,Rattus rattus,Andatsakala,1,female,105,40901,brushy_regrowth,1.7,38572,ASV_1,0.20374883335061705
3511,Mus musculus,Andatsakala,1,female,11.2,61756,brushy_regrowth,1.7,44445,ASV_1,0.6735065811677354
3512,Mus musculus,Andatsakala,1,male,12,17275,brushy_regrowth,1.7,9166.999999999998,ASV_1,0.058688774953638063
3513,Mus musculus,Andatsakala,1,male,8.5,19517,brushy_regrowth,1.7,12754.999999999998,ASV_1,0.1368090944727558
3516,Rattus rattus,Andatsakala,1,female,24,34347,brushy_regrowth,1.7,18632,ASV_1,0.1696543580936024
3518,Mus musculus,Andatsakala,1,male,12.5,14050,brushy_regrowth,1.7,8089.999999999999,ASV_1,0.11347342398022248
3525,Mus musculus,Andatsakala,1,male,11,13550,brushy_regrowth,1.7,11544,ASV_1,0.5453915453915454
3527,Rattus rattus,Andatsakala,1,female,97,32303,brushy_regrowth,1.7,14535.999999999998,ASV_1,0.08413593835993396
3533,Mus musculus,Andatsakala,1,male,9.8,30734,agriculture,1.47,20601,ASV_1,0.090869375273045
3534,Rattus rattus,Andatsakala,1,female,96,26413,agriculture,1.47,19672,ASV_1,0.39086010573403823
3535,Rattus rattus,Andatsakala,1,female,106,48754,agriculture,1.47,46827.99999999999,ASV_1,0.5070257111130093
3548,Rattus rattus,Andatsakala,1,male,84,24602,secondary_forest,1.47,12728,ASV_1,0.4776869893148963
3550,Mus musculus,Andatsakala,1,female,15.5,19017,secondary_forest,2.1,10366.999999999998,ASV_1,0.2964213369345038
3551,Mus musculus,Andatsakala,1,male,12,22459,secondary_forest,2.08,14078,ASV_1,0.6089643415257849
3553,Rattus rattus,Andatsakala,1,male,92,38663,secondary_forest,2.08,28201,ASV_1,0.3208396865359384
3557,Rattus rattus,Andatsakala,1,male,142,34771,secondary_forest,2.08,16763.999999999996,ASV_1,0.08721068957289431
3558,Rattus rattus,Andatsakala,1,female,100,25314,secondary_forest,2.08,12608.999999999998,ASV_1,0.05607106035371559
3559,Rattus rattus,Andatsakala,1,male,112,39203,secondary_forest,2.08,27541,ASV_1,0.17719037072001742
3563,Rattus rattus,Andatsakala,1,female,77.5,24585,secondary_forest,2.08,12501.999999999996,ASV_1,0.03607422812350024
3564,Rattus rattus,Andatsakala,1,male,118,41852,secondary_forest,2.08,21307,ASV_1,0.39503449570563665
3565,Mus musculus,Andatsakala,1,male,9.4,13749,secondary_forest,2.08,11070.999999999998,ASV_1,0.11073977057176408
3568,Rattus rattus,Andatsakala,1,male,116,19631,secondary_forest,2.08,12794.999999999998,ASV_1,0.0775302852676827
3569,Rattus rattus,Andatsakala,1,male,104,28157,secondary_forest,2.08,19147,ASV_1,0.05081736042199823
3574,Rattus rattus,Andatsakala,1,female,104,35459,semi-intact_forest,2.61,20755,ASV_1,0.01826066008190797
3577,Rattus rattus,Andatsakala,1,male,93,24090,semi-intact_forest,2.61,11101,ASV_1,0.03765426538149716
3578,Rattus rattus,Andatsakala,1,female,113,27415,semi-intact_forest,2.61,15949.999999999998,ASV_1,0.05843260188087774
3581,Rattus rattus,Andatsakala,1,female,70,18218,semi-intact_forest,2.61,8265,ASV_1,0.21814882032667876
3584,Mus musculus,Andatsakala,1,female,13,9248,agroforest,1.17,5244.999999999999,ASV_1,0.02821734985700666
3585,Mus musculus,Andatsakala,1,female,11.5,12823,agroforest,1.08,9199,ASV_1,0.22035003804761388
3590,Mus musculus,Andatsakala,1,female,14.5,23411,agroforest,1.08,19679,ASV_1,0.8447583718684892
3591,Rattus rattus,Andatsakala,1,female,82,44854,agroforest,1.08,26417,ASV_1,0.19468524056478784
3592,Rattus rattus,Andatsakala,1,male,112,37355,agroforest,1.08,22324.999999999996,ASV_1,0.157939529675252
3594,Mus musculus,Andatsakala,1,male,11.6,11923,agroforest,1.08,5959.999999999999,ASV_1,0.2288590604026846
3596,Mus musculus,Andatsakala,1,male,11,12041,agroforest,1.08,5719.999999999999,ASV_1,0.2777972027972028
3598,Rattus rattus,Andatsakala,1,female,114,20452,agroforest,1.08,11250.999999999998,ASV_1,0.07003821882499334
3600,Rattus rattus,Andatsakala,1,female,76,34554,agroforest,1.08,22468,ASV_1,0.19409827309951933
3603,Mus musculus,Andatsakala,1,male,10.8,27543,agroforest,1.08,14148.999999999998,ASV_1,0.2644003109760407
3604,Mus musculus,Andatsakala,1,male,9.5,19467,agroforest,1.08,9366.999999999998,ASV_1,0.06095868474431516
3611,Rattus rattus,Andatsakala,1,male,130,33195,agroforest,1.08,33165,ASV_1,0.7756972712196593
3613,Rattus rattus,Andatsakala,1,male,89,32254,agroforest,1.08,15150.999999999998,ASV_1,0.13068444327107123
3617,Mus musculus,Andatsakala,1,male,6.7,15853,agroforest,1.06,10259.999999999998,ASV_1,0.11247563352826512
3621,Rattus rattus,Andatsakala,1,female,90,33328,agroforest,1.08,18482,ASV_1,0.6763878368141976
3623,Rattus rattus,Andatsakala,1,male,120,48043,agroforest,1.08,27255.999999999996,ASV_1,0.03272673906662753
3624,Mus musculus,Andatsakala,1,female,9,27969,flooded_rice,0.4,15493.999999999996,ASV_1,0.21253388408416168
3626,Mus musculus,Andatsakala,1,male,11.8,11534,flooded_rice,0.4,9198,ASV_1,0.0126114372689715
3627,Mus musculus,Andatsakala,1,female,14,18468,flooded_rice,0.4,10090.999999999998,ASV_1,0.0471707462094936
3628,Mus musculus,Andatsakala,1,male,11.6,16463,village,0,9330.999999999998,ASV_1,0.05294180688029151
3630,Rattus rattus,Andatsakala,1,male,43,19915,village,0,10590.999999999998,ASV_1,0.14266830327636673
3633,Mus musculus,Andatsakala,1,male,10.8,24406,flooded_rice,0.4,17901,ASV_1,0.468353723255684
3634,Rattus rattus,Andatsakala,1,female,63,28313,village,0,16728,ASV_1,0.03993304638928741
3636,Rattus rattus,Andatsakala,1,female,37.5,28871,village,0,17139,ASV_1,0.04142598751385728
3637,Rattus rattus,Andatsakala,1,male,22.5,36427,village,0,16323.999999999998,ASV_1,0.02242097525116393
3639,Rattus rattus,Andatsakala,1,female,76,55483,village,0,38861,ASV_1,0.28985358071073825
3640,Mus musculus,Andatsakala,1,male,11,22197,flooded_rice,0.4,10708.999999999998,ASV_1,0.15034083481184057
3642,Rattus rattus,Andatsakala,1,female,85,30652,village,0,15657.999999999998,ASV_1,0.0699961680929876
3643,Rattus rattus,Andatsakala,1,female,70,28228,village,0,19323,ASV_1,0.03969362935362004
3644,Rattus rattus,Andatsakala,1,female,20,27533,village,0,23834,ASV_1,0.03297809851472685
3646,Rattus rattus,Andatsakala,1,female,97,28597,village,0,11529,ASV_1,0.4528580102350595
3649,Rattus rattus,Andatsakala,1,male,75,49101,village,0,31262.999999999996,ASV_1,0.07360138182516074
3652,Mus musculus,Andatsakala,1,male,11.2,17985,flooded_rice,0.4,10555.999999999998,ASV_1,0.02017809776430466
3654,Rattus rattus,Andatsakala,1,male,46,28834,village,0,16310.999999999998,ASV_1,0.21776715100239105
3655,Rattus rattus,Andatsakala,1,male,24,31060,village,0,23948,ASV_1,1
3658,Rattus rattus,Andatsakala,1,male,34,29069,village,0,14040.999999999998,ASV_1,0.02813189943736201
3659,Rattus rattus,Andatsakala,1,female,64,16235,village,0,10811.999999999998,ASV_1,0.22715501294857565
3660,Rattus rattus,Andatsakala,1,male,34,16905,village,0,11484.999999999998,ASV_1,0.14549412276882892
3674,Mus musculus,Andatsakala,2,male,14.5,21972,brushy_regrowth,1.71,12799,ASV_1,0.04594108914758964
3675,Mus musculus,Andatsakala,2,male,13.3,44414,brushy_regrowth,1.68,21715.999999999996,ASV_1,0.03016209246638423
3680,Rattus rattus,Andatsakala,2,male,118,20614,brushy_regrowth,1.71,11125.999999999998,ASV_1,0.06758943016358081
3699,Rattus rattus,Andatsakala,2,male,154,32715,agriculture,1.46,23547,ASV_1,0.01749692105151398
3708,Rattus rattus,Andatsakala,2,female,120,30951,agriculture,1.46,20430,ASV_1,0.02006852667645618
3714,Rattus rattus,Andatsakala,2,male,152,14504,secondary_forest,2.08,11507,ASV_1,0.07091335708699052
3717,Mus musculus,Andatsakala,2,male,12,54036,secondary_forest,2.08,26374.999999999996,ASV_1,0.445611374407583
3718,Mus musculus,Andatsakala,2,female,9.5,69933,secondary_forest,2.08,49828.99999999999,ASV_1,0.5762507776595959
3735,Rattus rattus,Andatsakala,2,male,156,41136,semi-intact_forest,2.6,24071.999999999996,ASV_1,0.02180957128614157
3738,Mus musculus,Andatsakala,2,male,15,56450,agroforest,1.08,32305.999999999996,ASV_1,0.43341794093976355
3741,Rattus rattus,Andatsakala,2,male,82,26905,agroforest,1.08,16400,ASV_1,0.03298780487804878
3754,Mus musculus,Andatsakala,2,male,14.6,110801,agroforest,1.08,48662.99999999999,ASV_1,0.05877155128126091
3761,Rattus rattus,Andatsakala,2,female,120,19233,agroforest,1.08,12466,ASV_1,0.01788865714744102
3773,Rattus rattus,Andatsakala,2,female,108,15503,agroforest,1.08,8916.999999999998,ASV_1,0.01794325445777728
3779,Rattus rattus,Andatsakala,2,female,203,26590,flooded_rice,0.39,19967,ASV_1,0.08113387088696347
3781,Rattus rattus,Andatsakala,2,male,110,14977,flooded_rice,0.39,10175,ASV_1,0.3072235872235872
3782,Rattus rattus,Andatsakala,2,male,130,17319,flooded_rice,0.39,12805,ASV_1,0.07106598984771574
3784,Mus musculus,Andatsakala,2,male,14,29731,flooded_rice,0.39,18908,ASV_1,0.0863655595515126
3785,Mus musculus,Andatsakala,2,female,16.5,43881,flooded_rice,0.39,22623.999999999996,ASV_1,0.17499115983026875
3789,Rattus rattus,Andatsakala,2,female,78,22375,village,0,10182.999999999998,ASV_1,0.06844741235392321
3790,Rattus rattus,Andatsakala,2,female,28,25740,village,0,18763,ASV_1,0.6017694398550338
3791,Rattus rattus,Andatsakala,2,female,128,17310,village,0,12614,ASV_1,0.0244173140954495
3795,Mus musculus,Andatsakala,2,female,12.5,64456,village,0,54306,ASV_1,0.01589143004456229
3796,Mus musculus,Andatsakala,2,female,12.2,54614,village,0,35343,ASV_1,0.14149902385196503
3804,Mus musculus,Andatsakala,2,male,15.2,79054,flooded_rice,0.39,38545.99999999999,ASV_1,0.07567581590826546
3807,Rattus rattus,Andatsakala,2,female,38,17540,flooded_rice,0.39,10143,ASV_1,0.30917874396135264
3809,Mus musculus,Andatsakala,2,female,16,50691,flooded_rice,0.39,20609.999999999996,ASV_1,0.06894711305191656
3811,Rattus rattus,Andatsakala,2,female,124,53377,flooded_rice,0.39,26366,ASV_1,0.096829249791398
3817,Rattus rattus,Andatsakala,2,male,49,24920,village,0,20390.999999999996,ASV_1,0.6401843950762591
